Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3706,31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no
3987,32,services,married,secondary,no,61,yes,no,cellular,8,jul,529,5,-1,0,unknown,no
1036,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no
1251,44,admin.,married,secondary,no,2403,yes,no,cellular,28,jan,180,2,-1,0,unknown,no
3906,51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown,no
2888,38,technician,married,secondary,no,0,no,no,cellular,28,aug,82,4,-1,0,unknown,no
37,32,blue-collar,married,secondary,no,2089,yes,no,cellular,14,nov,132,1,-1,0,unknown,yes
4239,31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,no
4407,45,admin.,divorced,secondary,no,59,yes,no,cellular,24,jul,873,8,-1,0,unknown,yes
1659,34,services,single,secondary,no,84,yes,no,unknown,23,may,299,1,-1,0,unknown,no
1152,50,admin.,married,secondary,no,0,no,no,cellular,4,aug,86,4,-1,0,unknown,no
3591,29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83,6,-1,0,unknown,no
1683,34,admin.,single,primary,no,0,yes,yes,cellular,6,may,172,4,-1,0,unknown,no
4214,36,student,single,unknown,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no
1708,38,management,married,tertiary,no,76,yes,no,cellular,7,jul,196,3,-1,0,unknown,no
3551,42,management,married,secondary,no,2416,yes,no,unknown,20,may,138,4,-1,0,unknown,no
3873,50,management,married,unknown,no,3304,no,no,unknown,5,jun,1009,2,-1,0,unknown,no
995,38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown,no
1181,34,services,married,secondary,no,1076,no,no,cellular,12,may,152,1,182,6,success,yes
430,53,management,married,primary,no,995,no,no,cellular,4,feb,200,3,-1,0,unknown,no
2667,28,blue-collar,single,secondary,no,43,no,no,unknown,19,may,190,1,-1,0,unknown,no
4272,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no
4155,39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown,no
628,45,technician,married,secondary,no,88,no,no,cellular,29,aug,150,2,-1,0,unknown,no
1389,50,management,married,tertiary,no,85,no,yes,cellular,1,jun,141,1,-1,0,unknown,no
344,37,management,single,unknown,no,504,yes,no,cellular,16,apr,555,1,-1,0,unknown,no
1579,37,management,married,tertiary,no,539,no,no,cellular,18,jan,540,2,115,3,failure,no
4324,50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure,no
2978,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no
4128,34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no
4520,44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no
2660,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
3424,55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,unknown,yes
1796,34,management,married,secondary,no,15,no,no,cellular,25,aug,184,7,-1,0,unknown,no
3993,44,management,married,tertiary,no,17361,no,no,unknown,18,jun,476,1,-1,0,unknown,no
4282,34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,unknown,yes
2511,67,retired,married,primary,no,2301,no,no,cellular,16,apr,124,1,-1,0,unknown,no
4210,51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no
2153,43,blue-collar,married,primary,no,255,yes,no,cellular,17,jul,180,1,-1,0,unknown,no
1233,37,blue-collar,married,secondary,no,131,yes,no,unknown,9,may,137,2,-1,0,unknown,no
1405,37,blue-collar,married,primary,no,37,yes,no,cellular,13,may,24,2,362,1,other,no
1719,48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure,yes
2682,29,services,married,secondary,no,11417,yes,no,unknown,28,may,272,2,-1,0,unknown,no
3532,42,services,married,secondary,no,3620,yes,no,unknown,27,may,22,16,-1,0,unknown,no
2185,40,services,married,secondary,no,1438,yes,no,cellular,6,may,207,1,351,2,failure,no
3942,49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes
1952,41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,success,yes
1667,33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,unknown,no
4091,36,technician,married,secondary,no,2394,no,no,cellular,14,aug,184,2,-1,0,unknown,no
2218,58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,unknown,no
1882,34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,no
3777,26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,no
2559,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
83,52,services,married,secondary,no,657,no,no,telephone,7,jul,398,2,460,2,failure,yes
2154,36,blue-collar,married,secondary,no,63,yes,no,unknown,2,jun,56,8,-1,0,unknown,no
3016,39,technician,single,secondary,no,122,yes,no,unknown,2,jun,158,1,-1,0,unknown,no
1213,49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no
2962,71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,yes
1963,49,management,married,tertiary,no,852,yes,no,cellular,20,nov,408,1,-1,0,unknown,no
688,80,management,married,primary,no,6483,no,no,telephone,19,oct,123,1,-1,0,unknown,no
4342,50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown,yes
4197,51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,-1,0,unknown,no
1530,41,services,married,secondary,no,3992,yes,no,telephone,20,nov,281,2,-1,0,unknown,no
3275,32,management,married,tertiary,no,5878,no,no,cellular,19,aug,159,2,-1,0,unknown,no
920,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,no
2639,50,management,married,tertiary,no,1240,no,no,cellular,12,aug,474,2,-1,0,unknown,no
3186,41,management,married,tertiary,no,4824,no,yes,cellular,18,jul,168,7,-1,0,unknown,no
773,33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
3352,54,management,married,tertiary,no,384,yes,no,cellular,12,may,30,7,-1,0,unknown,no
3535,48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no
645,46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown,yes
31,31,technician,married,secondary,no,171,no,no,cellular,27,aug,81,3,-1,0,unknown,no
3257,31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown,no
147,48,technician,married,secondary,no,1152,yes,no,cellular,21,jul,168,5,-1,0,unknown,no
2164,38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no
3624,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no
2363,56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
2015,40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,yes
3767,55,housemaid,married,secondary,no,139,no,no,cellular,22,aug,256,2,-1,0,unknown,no
3072,55,management,married,tertiary,no,2366,yes,yes,cellular,30,jul,94,4,-1,0,unknown,no
1892,27,services,married,secondary,no,100,no,no,cellular,16,jul,57,2,-1,0,unknown,no
1401,44,management,married,unknown,no,415,yes,no,telephone,14,may,7,7,-1,0,unknown,no
3839,51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no
3705,43,management,married,tertiary,no,489,yes,no,cellular,8,may,130,1,172,2,other,no
284,40,student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,unknown,no
348,44,admin.,married,secondary,no,0,yes,yes,unknown,16,may,159,1,-1,0,unknown,no
1488,46,management,married,tertiary,no,1008,no,no,cellular,29,aug,24,13,-1,0,unknown,no
2118,51,blue-collar,married,primary,no,3726,no,yes,cellular,27,aug,119,12,-1,0,unknown,no
3504,48,management,married,tertiary,no,0,no,no,cellular,26,aug,60,5,-1,0,unknown,no
3198,60,management,married,tertiary,no,759,no,no,cellular,14,aug,136,2,-1,0,unknown,no
3360,79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,yes
2669,58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,unknown,no
3208,30,blue-collar,married,primary,no,-518,yes,yes,unknown,28,may,244,6,-1,0,unknown,no
1133,26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,unknown,no
1600,32,management,married,secondary,no,6217,yes,yes,cellular,18,nov,486,2,181,2,failure,no
3563,56,blue-collar,married,primary,no,151,no,no,cellular,3,feb,128,1,-1,0,unknown,no
3039,63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no
4151,32,services,single,secondary,no,2478,no,yes,cellular,20,nov,395,1,-1,0,unknown,no
2760,61,management,married,secondary,no,985,no,no,cellular,18,aug,998,6,-1,0,unknown,yes
1898,58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,no
4113,43,self-employed,single,tertiary,no,0,no,no,unknown,19,jun,147,1,-1,0,unknown,no
1158,38,management,single,tertiary,no,1373,no,no,cellular,22,oct,119,4,-1,0,unknown,no
562,36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,no
2991,37,management,divorced,tertiary,no,0,yes,no,cellular,11,may,217,6,-1,0,unknown,no
588,41,blue-collar,married,secondary,no,-256,yes,no,unknown,3,jun,147,2,-1,0,unknown,no
3831,34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
4461,47,services,divorced,secondary,no,164,no,no,unknown,5,may,212,1,-1,0,unknown,no
3776,36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,152,2,-1,0,unknown,no
725,31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no
1382,24,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,1,321,1,failure,no
392,64,retired,married,unknown,no,2923,no,no,cellular,12,mar,120,1,-1,0,unknown,no
2707,58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,-1,0,unknown,no
1502,49,admin.,married,secondary,no,635,no,no,cellular,25,aug,220,3,-1,0,unknown,no
992,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown,no
2171,26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,unknown,no
2174,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,no
1164,40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,no
111,58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,7,5,-1,0,unknown,no
3116,39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,no
2712,41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,no
68,41,management,married,secondary,no,0,no,yes,cellular,7,jul,630,3,-1,0,unknown,no
4309,40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,success,no
1142,60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593,1,-1,0,unknown,yes
986,56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown,no
4295,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
2664,48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,unknown,no
2456,59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,no
3660,32,management,single,secondary,no,249,yes,no,unknown,2,jun,258,1,-1,0,unknown,no
412,75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,failure,yes
1763,57,blue-collar,married,secondary,no,2887,no,no,cellular,21,aug,819,10,-1,0,unknown,yes
1512,27,admin.,single,secondary,no,3638,no,no,cellular,11,jul,271,5,-1,0,unknown,no
3164,57,technician,married,secondary,no,6164,no,no,cellular,19,nov,161,2,-1,0,unknown,no
1875,30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,no
2998,32,management,single,tertiary,no,2343,no,no,cellular,18,jul,226,1,-1,0,unknown,no
2384,32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no
4144,29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88,5,-1,0,unknown,no
616,28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,unknown,no
670,40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,113,1,-1,0,unknown,no
1106,35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,failure,no
1349,83,retired,married,primary,no,425,no,no,telephone,22,jun,883,1,140,1,failure,yes
737,36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
1286,32,management,single,tertiary,no,1218,yes,no,telephone,28,jan,70,2,-1,0,unknown,no
1028,31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no
3396,36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,unknown,no
3505,36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no
2166,47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,no
1854,34,management,single,tertiary,no,2646,no,no,cellular,14,apr,142,1,-1,0,unknown,yes
3489,38,blue-collar,married,secondary,no,526,yes,yes,unknown,23,may,553,2,-1,0,unknown,no
3647,36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no
748,35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,259,1,-1,0,unknown,no
2198,33,technician,married,secondary,no,575,no,yes,cellular,4,feb,254,2,-1,0,unknown,no
3256,36,management,married,tertiary,no,495,no,no,cellular,12,mar,213,3,182,6,success,yes
2758,57,admin.,married,tertiary,no,46,no,no,cellular,7,aug,238,2,-1,0,unknown,no
1638,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes
1947,47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,426,3,-1,0,unknown,no
2643,56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,unknown,no
1308,48,technician,married,tertiary,no,0,no,no,telephone,26,aug,176,15,-1,0,unknown,no
799,53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,332,2,-1,0,unknown,no
1336,26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,jul,95,5,-1,0,unknown,no
567,36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
2340,27,admin.,married,secondary,no,132,no,no,cellular,13,oct,123,2,-1,0,unknown,no
4211,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes
2125,52,technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,unknown,no
1580,38,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,179,2,-1,0,unknown,no
1450,49,self-employed,married,secondary,no,1103,no,no,cellular,12,aug,428,2,-1,0,unknown,no
2671,32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,-1,0,unknown,no
2260,47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285,6,-1,0,unknown,no
3244,51,management,married,unknown,no,712,no,no,cellular,13,aug,287,2,-1,0,unknown,no
2230,48,blue-collar,single,secondary,no,-552,no,yes,cellular,21,nov,150,2,-1,0,unknown,no
2366,26,services,single,secondary,no,0,no,no,cellular,29,jul,165,23,-1,0,unknown,no
960,52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure,no
2133,52,technician,married,tertiary,no,214,no,no,cellular,29,aug,161,3,-1,0,unknown,no
1485,29,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,success,yes
3882,38,management,married,tertiary,no,1198,yes,no,cellular,2,feb,63,1,-1,0,unknown,no
1617,43,management,married,tertiary,no,1188,no,no,cellular,27,may,140,2,-1,0,unknown,no
2980,55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes
4409,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,no
853,48,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,38,1,-1,0,unknown,no
4193,48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown,no
2130,31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
222,49,blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown,no
3037,52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no
3051,48,management,married,tertiary,no,0,no,no,cellular,28,aug,16,16,-1,0,unknown,no
1609,33,management,single,secondary,no,8004,no,no,cellular,19,nov,414,3,-1,0,unknown,no
3582,36,management,married,tertiary,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
3047,35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
1490,26,admin.,single,secondary,no,443,no,no,cellular,30,jul,84,3,-1,0,unknown,no
2910,55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no
468,40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no
2418,31,technician,single,tertiary,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,no
1531,46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown,no
1312,80,retired,married,secondary,no,8304,no,no,telephone,9,jun,712,1,64,12,failure,yes
477,77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,success,yes
4267,50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,no
1147,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,no
2681,24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,apr,90,1,-1,0,unknown,no
3840,48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown,no
2276,42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88,10,-1,0,unknown,no
2135,57,housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,unknown,no
3462,34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no
3203,32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no
2238,26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,unknown,no
1838,35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,unknown,no
1941,57,housemaid,married,primary,no,0,no,no,unknown,9,jun,257,2,-1,0,unknown,no
458,40,technician,single,secondary,no,641,no,no,cellular,16,jul,156,6,-1,0,unknown,no
637,31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,-1,0,unknown,no
3419,60,admin.,married,secondary,no,2552,no,yes,cellular,30,jan,255,2,2,4,other,no
1050,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
4317,27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,no
3990,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no
695,51,retired,married,secondary,no,35,no,yes,cellular,8,jul,123,4,-1,0,unknown,no
1355,29,admin.,single,secondary,no,1448,no,no,cellular,10,mar,217,1,184,7,other,no
3972,50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure,no
2939,33,blue-collar,divorced,secondary,no,-131,yes,no,unknown,16,may,145,1,-1,0,unknown,no
3324,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
4094,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,no
3207,54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no
1657,38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,unknown,no
4431,37,blue-collar,married,primary,no,190,yes,yes,unknown,8,may,194,1,-1,0,unknown,no
154,39,technician,married,secondary,no,501,no,no,unknown,26,may,289,1,-1,0,unknown,no
3046,43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no
4124,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,yes
4184,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
777,30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
3226,34,management,married,tertiary,no,1518,yes,no,cellular,20,nov,128,2,-1,0,unknown,no
